HeartRate,SpO2,HealthStatus
43,83,Undetermined
43,84,Undetermined
43,85,Undetermined
43,86,Undetermined
43,87,Undetermined
43,88,Undetermined
43,89,Undetermined
43,90,Undetermined
43,91,Undetermined
43,92,Undetermined
43,93,Undetermined
43,94,Undetermined
43,95,Undetermined
43,96,Undetermined
43,97,Undetermined
43,98,Undetermined
43,99,Undetermined
43,100,Undetermined
44,0,Undetermined
44,1,Undetermined
44,2,Undetermined
44,3,Undetermined
44,4,Undetermined
44,5,Undetermined
44,6,Undetermined
44,7,Undetermined
44,8,Undetermined
44,9,Undetermined
44,10,Undetermined
44,11,Undetermined
44,12,Undetermined
44,13,Undetermined
44,14,Undetermined
44,15,Undetermined
44,16,Undetermined
44,17,Undetermined
44,18,Undetermined
44,19,Undetermined
44,20,Undetermined
44,21,Undetermined
44,22,Undetermined
44,23,Undetermined
44,24,Undetermined
44,25,Undetermined
44,26,Undetermined
44,27,Undetermined
44,28,Undetermined
44,29,Undetermined
44,30,Undetermined
44,31,Undetermined
44,32,Undetermined
44,33,Undetermined
44,34,Undetermined
44,35,Undetermined
44,36,Undetermined
44,37,Undetermined
44,38,Undetermined
44,39,Undetermined
44,40,Undetermined
44,41,Undetermined
44,42,Undetermined
44,43,Undetermined
44,44,Undetermined
44,45,Undetermined
44,46,Undetermined
44,47,Undetermined
44,48,Undetermined
44,49,Undetermined
44,50,Undetermined
44,51,Undetermined
44,52,Undetermined
44,53,Undetermined
44,54,Undetermined
44,55,Undetermined
44,56,Undetermined
44,57,Undetermined
44,58,Undetermined
44,59,Undetermined
44,60,Undetermined
44,61,Undetermined
44,62,Undetermined
44,63,Undetermined
44,64,Undetermined
44,65,Undetermined
44,66,Undetermined
44,67,Undetermined
44,68,Undetermined
44,69,Undetermined
44,70,Undetermined
44,71,Undetermined
44,72,Undetermined
44,73,Undetermined
44,74,Undetermined
44,75,Undetermined
44,76,Undetermined
44,77,Undetermined
44,78,Undetermined
44,79,Undetermined
44,80,Undetermined
44,81,Undetermined
44,82,Undetermined
44,83,Undetermined
44,84,Undetermined
44,85,Undetermined
44,86,Undetermined
44,87,Undetermined
44,88,Undetermined
44,89,Undetermined
44,90,Undetermined
44,91,Undetermined
44,92,Undetermined
44,93,Undetermined
44,94,Undetermined
44,95,Undetermined
44,96,Undetermined
44,97,Undetermined
44,98,Undetermined
44,99,Undetermined
44,100,Undetermined
45,0,Undetermined
45,1,Undetermined
45,2,Undetermined
45,3,Undetermined
45,4,Undetermined
45,5,Undetermined
45,6,Undetermined
45,7,Undetermined
45,8,Undetermined
45,9,Undetermined
45,10,Undetermined
45,11,Undetermined
45,12,Undetermined
45,13,Undetermined
45,14,Undetermined
45,15,Undetermined
45,16,Undetermined
45,17,Undetermined
45,18,Undetermined
45,19,Undetermined
45,20,Undetermined
45,21,Undetermined
45,22,Undetermined
45,23,Undetermined
45,24,Undetermined
45,25,Undetermined
45,26,Undetermined
45,27,Undetermined
45,28,Undetermined
45,29,Undetermined
45,30,Undetermined
45,31,Undetermined
45,32,Undetermined
45,33,Undetermined
45,34,Undetermined
45,35,Undetermined
45,36,Undetermined
45,37,Undetermined
45,38,Undetermined
45,39,Undetermined
45,40,Undetermined
45,41,Undetermined
45,42,Undetermined
45,43,Undetermined
45,44,Undetermined
45,45,Undetermined
45,46,Undetermined
45,47,Undetermined
45,48,Undetermined
45,49,Undetermined
45,50,Undetermined
45,51,Undetermined
45,52,Undetermined
45,53,Undetermined
45,54,Undetermined
45,55,Undetermined
45,56,Undetermined
45,57,Undetermined
45,58,Undetermined
45,59,Undetermined
45,60,Undetermined
45,61,Undetermined
45,62,Undetermined
45,63,Undetermined
45,64,Undetermined
45,65,Undetermined
45,66,Undetermined
45,67,Undetermined
45,68,Undetermined
45,69,Undetermined
45,70,Undetermined
45,71,Undetermined
45,72,Undetermined
45,73,Undetermined
45,74,Undetermined
45,75,Undetermined
45,76,Undetermined
45,77,Undetermined
45,78,Undetermined
45,79,Undetermined
45,80,Undetermined
45,81,Undetermined
45,82,Undetermined
45,83,Undetermined
45,84,Undetermined
45,85,Undetermined
45,86,Undetermined
45,87,Undetermined
45,88,Undetermined
45,89,Undetermined
45,90,Undetermined
45,91,Undetermined
45,92,Undetermined
45,93,Undetermined
45,94,Undetermined
45,95,Undetermined
45,96,Undetermined
45,97,Undetermined
45,98,Undetermined
45,99,Undetermined
45,100,Undetermined
46,0,Undetermined
46,1,Undetermined
46,2,Undetermined
46,3,Undetermined
46,4,Undetermined
46,5,Undetermined
46,6,Undetermined
46,7,Undetermined
46,8,Undetermined
46,9,Undetermined
46,10,Undetermined
46,11,Undetermined
46,12,Undetermined
46,13,Undetermined
46,14,Undetermined
46,15,Undetermined
46,16,Undetermined
46,17,Undetermined
46,18,Undetermined
46,19,Undetermined
46,20,Undetermined
46,21,Undetermined
46,22,Undetermined
46,23,Undetermined
46,24,Undetermined
46,25,Undetermined
46,26,Undetermined
46,27,Undetermined
46,28,Undetermined
46,29,Undetermined
46,30,Undetermined
46,31,Undetermined
46,32,Undetermined
46,33,Undetermined
46,34,Undetermined
46,35,Undetermined
46,36,Undetermined
46,37,Undetermined
46,38,Undetermined
46,39,Undetermined
46,40,Undetermined
46,41,Undetermined
46,42,Undetermined
46,43,Undetermined
46,44,Undetermined
46,45,Undetermined
46,46,Undetermined
46,47,Undetermined
46,48,Undetermined
46,49,Undetermined
46,50,Undetermined
46,51,Undetermined
46,52,Undetermined
46,53,Undetermined
46,54,Undetermined
46,55,Undetermined
46,56,Undetermined
46,57,Undetermined
46,58,Undetermined
46,59,Undetermined
46,60,Undetermined
46,61,Undetermined
46,62,Undetermined
46,63,Undetermined
46,64,Undetermined
46,65,Undetermined
46,66,Undetermined
46,67,Undetermined
46,68,Undetermined
46,69,Undetermined
46,70,Undetermined
46,71,Undetermined
46,72,Undetermined
46,73,Undetermined
46,74,Undetermined
46,75,Undetermined
46,76,Undetermined
46,77,Undetermined
46,78,Undetermined
46,79,Undetermined
46,80,Undetermined
46,81,Undetermined
46,82,Undetermined
46,83,Undetermined
46,84,Undetermined
46,85,Undetermined
46,86,Undetermined
46,87,Undetermined
46,88,Undetermined
46,89,Undetermined
46,90,Undetermined
46,91,Undetermined
46,92,Undetermined
46,93,Undetermined
46,94,Undetermined
46,95,Undetermined
46,96,Undetermined
46,97,Undetermined
46,98,Undetermined
46,99,Undetermined
46,100,Undetermined
47,0,Undetermined
47,1,Undetermined
47,2,Undetermined
47,3,Undetermined
47,4,Undetermined
47,5,Undetermined
47,6,Undetermined
47,7,Undetermined
47,8,Undetermined
47,9,Undetermined
47,10,Undetermined
47,11,Undetermined
47,12,Undetermined
47,13,Undetermined
47,14,Undetermined
47,15,Undetermined
47,16,Undetermined
47,17,Undetermined
47,18,Undetermined
47,19,Undetermined
47,20,Undetermined
47,21,Undetermined
47,22,Undetermined
47,23,Undetermined
47,24,Undetermined
47,25,Undetermined
47,26,Undetermined
47,27,Undetermined
47,28,Undetermined
47,29,Undetermined
47,30,Undetermined
47,31,Undetermined
47,32,Undetermined
47,33,Undetermined
47,34,Undetermined
47,35,Undetermined
47,36,Undetermined
47,37,Undetermined
47,38,Undetermined
47,39,Undetermined
47,40,Undetermined
47,41,Undetermined
47,42,Undetermined
47,43,Undetermined
47,44,Undetermined
47,45,Undetermined
47,46,Undetermined
47,47,Undetermined
47,48,Undetermined
47,49,Undetermined
47,50,Undetermined
47,51,Undetermined
47,52,Undetermined
47,53,Undetermined
47,54,Undetermined
47,55,Undetermined
47,56,Undetermined
47,57,Undetermined
47,58,Undetermined
47,59,Undetermined
47,60,Undetermined
47,61,Undetermined
47,62,Undetermined
47,63,Undetermined
47,64,Undetermined
47,65,Undetermined
47,66,Undetermined
47,67,Undetermined
47,68,Undetermined
47,69,Undetermined
47,70,Undetermined
47,71,Undetermined
47,72,Undetermined
47,73,Undetermined
47,74,Undetermined
47,75,Undetermined
47,76,Undetermined
47,77,Undetermined
47,78,Undetermined
47,79,Undetermined
47,80,Undetermined
47,81,Undetermined
47,82,Undetermined
47,83,Undetermined
47,84,Undetermined
47,85,Undetermined
47,86,Undetermined
47,87,Undetermined
47,88,Undetermined
47,89,Undetermined
47,90,Undetermined
47,91,Undetermined
47,92,Undetermined
47,93,Undetermined
47,94,Undetermined
47,95,Undetermined
47,96,Undetermined
47,97,Undetermined
47,98,Undetermined
47,99,Undetermined
47,100,Undetermined
48,0,Undetermined
48,1,Undetermined
48,2,Undetermined
48,3,Undetermined
48,4,Undetermined
48,5,Undetermined
48,6,Undetermined
48,7,Undetermined
48,8,Undetermined
48,9,Undetermined
48,10,Undetermined
48,11,Undetermined
48,12,Undetermined
48,13,Undetermined
48,14,Undetermined
48,15,Undetermined
48,16,Undetermined
48,17,Undetermined
48,18,Undetermined
48,19,Undetermined
48,20,Undetermined
48,21,Undetermined
48,22,Undetermined
48,23,Undetermined
48,24,Undetermined
48,25,Undetermined
48,26,Undetermined
48,27,Undetermined
48,28,Undetermined
48,29,Undetermined
48,30,Undetermined
48,31,Undetermined
48,32,Undetermined
48,33,Undetermined
48,34,Undetermined
48,35,Undetermined
48,36,Undetermined
48,37,Undetermined
48,38,Undetermined
48,39,Undetermined
48,40,Undetermined
48,41,Undetermined
48,42,Undetermined
48,43,Undetermined
48,44,Undetermined
48,45,Undetermined
48,46,Undetermined
48,47,Undetermined
48,48,Undetermined
48,49,Undetermined
48,50,Undetermined
48,51,Undetermined
48,52,Undetermined
48,53,Undetermined
48,54,Undetermined
48,55,Undetermined
48,56,Undetermined
48,57,Undetermined
48,58,Undetermined
48,59,Undetermined
48,60,Undetermined
48,61,Undetermined
48,62,Undetermined
48,63,Undetermined
48,64,Undetermined
48,65,Undetermined
48,66,Undetermined
48,67,Undetermined
48,68,Undetermined
48,69,Undetermined
48,70,Undetermined
48,71,Undetermined
48,72,Undetermined
48,73,Undetermined
48,74,Undetermined
48,75,Undetermined
48,76,Undetermined
48,77,Undetermined
48,78,Undetermined
48,79,Undetermined
48,80,Undetermined
48,81,Undetermined
48,82,Undetermined
48,83,Undetermined
48,84,Undetermined
48,85,Undetermined
48,86,Undetermined
48,87,Undetermined
48,88,Undetermined
48,89,Undetermined
48,90,Undetermined
48,91,Undetermined
48,92,Undetermined
48,93,Undetermined
48,94,Undetermined
48,95,Undetermined
48,96,Undetermined
48,97,Undetermined
48,98,Undetermined
48,99,Undetermined
48,100,Undetermined
49,0,Undetermined
49,1,Undetermined
49,2,Undetermined
49,3,Undetermined
49,4,Undetermined
49,5,Undetermined
49,6,Undetermined
49,7,Undetermined
49,8,Undetermined
49,9,Undetermined
49,10,Undetermined
49,11,Undetermined
49,12,Undetermined
49,13,Undetermined
49,14,Undetermined
49,15,Undetermined
49,16,Undetermined
49,17,Undetermined
49,18,Undetermined
49,19,Undetermined
49,20,Undetermined
49,21,Undetermined
49,22,Undetermined
49,23,Undetermined
49,24,Undetermined
49,25,Undetermined
49,26,Undetermined
49,27,Undetermined
49,28,Undetermined
49,29,Undetermined
49,30,Undetermined
49,31,Undetermined
49,32,Undetermined
49,33,Undetermined
49,34,Undetermined
49,35,Undetermined
49,36,Undetermined
49,37,Undetermined
49,38,Undetermined
49,39,Undetermined
49,40,Undetermined
49,41,Undetermined
49,42,Undetermined
49,43,Undetermined
49,44,Undetermined
49,45,Undetermined
49,46,Undetermined
49,47,Undetermined
49,48,Undetermined
49,49,Undetermined
49,50,Undetermined
49,51,Undetermined
49,52,Undetermined
49,53,Undetermined
49,54,Undetermined
49,55,Undetermined
49,56,Undetermined
49,57,Undetermined
49,58,Undetermined
49,59,Undetermined
49,60,Undetermined
49,61,Undetermined
49,62,Undetermined
49,63,Undetermined
49,64,Undetermined
49,65,Undetermined
49,66,Undetermined
49,67,Undetermined
49,68,Undetermined
49,69,Undetermined
49,70,Undetermined
49,71,Undetermined
49,72,Undetermined
49,73,Undetermined
49,74,Undetermined
49,75,Undetermined
49,76,Undetermined
49,77,Undetermined
49,78,Undetermined
49,79,Undetermined
49,80,Undetermined
49,81,Undetermined
49,82,Undetermined
49,83,Undetermined
49,84,Undetermined
49,85,Undetermined
49,86,Undetermined
49,87,Undetermined
49,88,Undetermined
49,89,Undetermined
49,90,Undetermined
49,91,Undetermined
49,92,Undetermined
49,93,Undetermined
49,94,Undetermined
49,95,Undetermined
49,96,Undetermined
49,97,Undetermined
49,98,Undetermined
49,99,Undetermined
49,100,Undetermined
50,0,Undetermined
50,1,Undetermined
50,2,Undetermined
50,3,Undetermined
50,4,Undetermined
50,5,Undetermined
50,6,Undetermined
50,7,Undetermined
50,8,Undetermined
50,9,Undetermined
50,10,Undetermined
50,11,Undetermined
50,12,Undetermined
50,13,Undetermined
50,14,Undetermined
50,15,Undetermined
50,16,Undetermined
50,17,Undetermined
50,18,Undetermined
50,19,Undetermined
50,20,Undetermined
50,21,Undetermined
50,22,Undetermined
50,23,Undetermined
50,24,Undetermined
50,25,Undetermined
50,26,Undetermined
50,27,Undetermined
50,28,Undetermined
50,29,Undetermined
50,30,Undetermined
50,31,Undetermined
50,32,Undetermined
50,33,Undetermined
50,34,Undetermined
50,35,Undetermined
50,36,Undetermined
50,37,Undetermined
50,38,Undetermined
50,39,Undetermined
50,40,Undetermined
50,41,Undetermined
50,42,Undetermined
50,43,Undetermined
50,44,Undetermined
50,45,Undetermined
50,46,Undetermined
50,47,Undetermined
50,48,Undetermined
50,49,Undetermined
50,50,Undetermined
50,51,Undetermined
50,52,Undetermined
50,53,Undetermined
50,54,Undetermined
50,55,Undetermined
50,56,Undetermined
50,57,Undetermined
50,58,Undetermined
50,59,Undetermined
50,60,Undetermined
50,61,Undetermined
50,62,Undetermined
50,63,Undetermined
50,64,Undetermined
50,65,Undetermined
50,66,Undetermined
50,67,Undetermined
50,68,Undetermined
50,69,Undetermined
50,70,Undetermined
50,71,Undetermined
50,72,Undetermined
50,73,Undetermined
50,74,Undetermined
50,75,Undetermined
50,76,Undetermined
50,77,Undetermined
50,78,Undetermined
50,79,Undetermined
50,80,Undetermined
50,81,Undetermined
50,82,Undetermined
50,83,Undetermined
50,84,Undetermined
50,85,Undetermined
50,86,Undetermined
50,87,Undetermined
50,88,Undetermined
50,89,Undetermined
50,90,Undetermined
50,91,Undetermined
50,92,Undetermined
50,93,Undetermined
50,94,Undetermined
50,95,Undetermined
50,96,Undetermined
50,97,Undetermined
50,98,Undetermined
50,99,Undetermined
50,100,Undetermined
51,0,Undetermined
51,1,Undetermined
51,2,Undetermined
51,3,Undetermined
51,4,Undetermined
51,5,Undetermined
51,6,Undetermined
51,7,Undetermined
51,8,Undetermined
51,9,Undetermined
51,10,Undetermined
51,11,Undetermined
51,12,Undetermined
51,13,Undetermined
51,14,Undetermined
51,15,Undetermined
51,16,Undetermined
51,17,Undetermined
51,18,Undetermined
51,19,Undetermined
51,20,Undetermined
51,21,Undetermined
51,22,Undetermined
51,23,Undetermined
51,24,Undetermined
51,25,Undetermined
51,26,Undetermined
51,27,Undetermined
51,28,Undetermined
51,29,Undetermined
51,30,Undetermined
51,31,Undetermined
51,32,Undetermined
51,33,Undetermined
51,34,Undetermined
51,35,Undetermined
51,36,Undetermined
51,37,Undetermined
51,38,Undetermined
51,39,Undetermined
51,40,Undetermined
51,41,Undetermined
51,42,Undetermined
51,43,Undetermined
51,44,Undetermined
51,45,Undetermined
51,46,Undetermined
51,47,Undetermined
51,48,Undetermined
51,49,Undetermined
51,50,Undetermined
51,51,Undetermined
51,52,Undetermined
51,53,Undetermined
51,54,Undetermined
51,55,Undetermined
51,56,Undetermined
51,57,Undetermined
51,58,Undetermined
51,59,Undetermined
51,60,Undetermined
51,61,Undetermined
51,62,Undetermined
51,63,Undetermined
51,64,Undetermined
51,65,Undetermined
51,66,Undetermined
51,67,Undetermined
51,68,Undetermined
51,69,Undetermined
51,70,Undetermined
51,71,Undetermined
51,72,Undetermined
51,73,Undetermined
51,74,Undetermined
51,75,Undetermined
51,76,Undetermined
51,77,Undetermined
51,78,Undetermined
51,79,Undetermined
51,80,Undetermined
51,81,Undetermined
51,82,Undetermined
51,83,Undetermined
51,84,Undetermined
51,85,Undetermined
51,86,Undetermined
51,87,Undetermined
51,88,Undetermined
51,89,Undetermined
51,90,Undetermined
51,91,Undetermined
51,92,Undetermined
51,93,Undetermined
51,94,Undetermined
51,95,Undetermined
51,96,Undetermined
51,97,Undetermined
51,98,Undetermined
51,99,Undetermined
51,100,Undetermined
52,0,Undetermined
52,1,Undetermined
52,2,Undetermined
52,3,Undetermined
52,4,Undetermined
52,5,Undetermined
52,6,Undetermined
52,7,Undetermined
52,8,Undetermined
52,9,Undetermined
52,10,Undetermined
52,11,Undetermined
52,12,Undetermined
52,13,Undetermined
52,14,Undetermined
52,15,Undetermined
52,16,Undetermined
52,17,Undetermined
52,18,Undetermined
52,19,Undetermined
52,20,Undetermined
52,21,Undetermined
52,22,Undetermined
52,23,Undetermined
52,24,Undetermined
52,25,Undetermined
52,26,Undetermined
52,27,Undetermined
52,28,Undetermined
52,29,Undetermined
52,30,Undetermined
52,31,Undetermined
52,32,Undetermined
52,33,Undetermined
52,34,Undetermined
52,35,Undetermined
52,36,Undetermined
